Total packets,Total size,Mean size,Mean inter-arrival,Scenario
15,1140,76,0.0142565,0
8,741,92.625,0.034363571,0
6,390,65,0.040074,0
10,691,69.1,0.022269556,0
6,390,65,0.0400146,0
16,1236,77.25,0.016346067,0
18,1575,87.5,0.011766882,0
19,1767,93,0.012456667,0
49,4963,101.2857143,0.004120208,0
12,1010,84.16666667,0.002948091,0
25,2523,100.92,0.008436625,0
22,2069,94.04545455,0.005658476,0
118,10470,88.72881356,0.001811803,0
37,3355,90.67567568,0.006672056,0
97,9248,95.34020619,0.00215599,0
62,6181,99.69354839,0.003603656,0
62,6091,98.24193548,0.003444033,0
31,2641,85.19354839,0.008010067,0
17,1530,90,0.013142938,0
21,1851,88.14285714,0.0100997,0
66,6318,95.72727273,0.003064338,0
14,1104,78.85714286,0.018493923,0
11,1020,92.72727273,0.0200044,0
14,1055,75.35714286,0.017082538,0
16,1427,89.1875,0.0133154,0
8,537,67.125,0.034342429,0
7,558,79.71428571,0.033309,0
23,2035,88.47826087,0.010302682,0
9,676,75.11111111,0.025051125,0
14,1219,87.07142857,0.018433769,0
6,390,65,0.039933,0
9,649,72.11111111,0.02523125,0
37,3458,93.45945946,0.006574167,0
70,6779,96.84285714,0.003482841,0
133,12616,94.85714286,0.001538727,0
86,8918,103.6976744,0.002678847,0
28,2460,87.85714286,0.009037222,0
22,1922,87.36363636,0.011440524,0
40,3906,97.65,0.005120103,0
40,3729,93.225,0.004719256,0
8,518,64.75,0.030012429,0
9,652,72.44444444,0.030109375,0
6,390,65,0.03989,0
28,2634,94.07142857,0.007511704,0
7,476,68,0.033396833,0
27,2410,89.25925926,0.009260462,0
6,390,65,0.0401328,0
16,1402,87.625,0.0136372,0
7,476,68,0.033442833,0
11,1033,93.90909091,0.0240385,0
10,752,75.2,0.022177,0
14,994,71,0.015393308,0
14,1047,74.78571429,0.017686538,0
93,8924,95.95698925,0.00261625,0
105,10313,98.21904762,0.00202074,0
83,7864,94.74698795,0.002830866,0
102,9739,95.48039216,0.002161564,0
12,845,70.41666667,0.021792636,0
8,510,63.75,0.028591143,0
31,2849,91.90322581,0.007295033,0
69,6496,94.14492754,0.003455765,0
20,1650,82.5,0.012683263,0
8,510,63.75,0.028475429,0
22,1879,85.40909091,0.010474,0
16,1135,70.9375,0.013365333,0
16,1182,73.875,0.016008667,0
15,1294,86.26666667,0.014284571,0
12,829,69.08333333,0.019958364,0
29,2744,94.62068966,0.007161464,0
60,5486,91.43333333,0.004203051,0
18,1508,83.77777778,0.011728647,0
30,2801,93.36666667,0.00843831,0
140,13444,96.02857143,0.001660604,0
97,9051,93.30927835,0.002492021,0
57,5429,95.24561404,0.004015232,0
237,23439,98.89873418,0.00104003,0
139,13711,98.64028777,0.001477819,0
111,10699,96.38738739,0.002179082,0
64,6338,99.03125,0.003491048,0
46,4229,91.93478261,0.004474178,0
27,2555,94.62962963,0.008929115,0
22,1925,87.5,0.011433762,0
7,505,72.14285714,0.033225,0
62,5957,96.08064516,0.003729492,0
38,3496,92,0.005394027,0
18,1573,87.38888889,0.014110588,0
16,1446,90.375,0.0133892,0
15,1164,77.6,0.015784429,0
12,1119,93.25,0.018998091,0
7,455,65,0.040043333,0
6,390,65,0.0399318,0
32,2804,87.625,0.006590032,0
55,5300,96.36363636,0.004556111,0
128,12567,98.1796875,0.001910606,0
89,8680,97.52808989,0.002693477,0
112,11143,99.49107143,0.001970748,0
24,2146,89.41666667,0.009096348,0
79,7608,96.30379747,0.003067859,0
16,1453,90.8125,0.0133448,0
21,1830,87.14285714,0.01056635,0
6,390,65,0.0399972,0
21,1861,88.61904762,0.0120102,0
8,575,71.875,0.028625714,0
11,817,74.27272727,0.0201482,0
6,390,65,0.0399928,0
8,623,77.875,0.034320429,0
6,390,65,0.0401402,0
10,691,69.1,0.022296222,0
23,2237,97.26086957,0.009079273,0
25,2131,85.24,0.010236958,0
65,6208,95.50769231,0.003240359,0
50,4726,94.52,0.004626918,0
36,3304,91.77777778,0.006338543,0
62,6102,98.41935484,0.003948377,0
117,11561,98.81196581,0.001844595,0
78,7510,96.28205128,0.002950403,0
81,7762,95.82716049,0.002643525,0
29,2749,94.79310345,0.008613571,0
6,390,65,0.0399294,0
9,649,72.11111111,0.025156375,0
14,1272,90.85714286,0.018312692,0
7,455,65,0.040125,0
6,390,65,0.0399296,0
9,649,72.11111111,0.02514225,0
6,390,65,0.039948,0
15,1142,76.13333333,0.017218,0
34,3411,100.3235294,0.006160788,0
50,4513,90.26,0.004281796,0
14,1223,87.35714286,0.015439,0
27,2576,95.40740741,0.009258654,0
13,1011,77.76923077,0.016673667,0
73,7064,96.76712329,0.003166111,0
104,10072,96.84615385,0.002049845,0
243,24138,99.33333333,0.000991587,0
44,4236,96.27272727,0.005311,0
123,11970,97.31707317,0.00190268,0
24,2286,95.25,0.009219348,0
34,2942,86.52941176,0.007269273,0
45,4337,96.37777778,0.004600909,0
19,1681,88.47368421,0.012623,0
14,1248,89.14285714,0.017260769,0
7,455,65,0.039806333,0
6,390,65,0.0401386,0
23,1867,81.17391304,0.008814318,0
13,1148,88.30769231,0.017505417,0
10,707,70.7,0.026722,0
8,592,74,0.028532857,0
11,1017,92.45454545,0.020109,0
6,390,65,0.0399562,0
13,922,70.92307692,0.0200265,0
6,390,65,0.039939,0
9,649,72.11111111,0.02513425,0
31,2931,94.5483871,0.0078617,0
66,6280,95.15151515,0.003707431,0
37,3643,98.45945946,0.005539361,0
45,4120,91.55555556,0.00455825,0
94,9109,96.90425532,0.00219714,0
7,455,65,0.040004833,0
6,390,65,0.039949,0
12,1088,90.66666667,0.018187273,0
16,1231,76.9375,0.015779667,0
15,1325,88.33333333,0.017253429,0
26,2515,96.73076923,0.0080104,0
20,1615,80.75,0.010929526,0
58,5618,96.86206897,0.003516737,0
7,455,65,0.040080667,0
6,390,65,0.0399338,0
9,649,72.11111111,0.02503575,0
21,1888,89.9047619,0.010024,0
8,524,65.5,0.034384714,0
13,1174,90.30769231,0.016674083,0
84,8122,96.69047619,0.002519614,0
28,2616,93.42857143,0.007412889,0
78,7545,96.73076923,0.003118792,0
57,5726,100.4561404,0.003885107,0
108,10494,97.16666667,0.002251766,0
29,2534,87.37931034,0.00823775,0
8,521,65.125,0.034215,0
47,4452,94.72340426,0.004346783,0
28,2493,89.03571429,0.007440333,0
18,1621,90.05555556,0.011782,0
18,1864,103.5555556,0.014136353,0
11,763,69.36363636,0.02002,0
10,735,73.5,0.024756556,0
14,1329,94.92857143,0.015345615,0
17,1356,79.76470588,0.0152505,0
12,1122,93.5,0.018187636,0
17,1334,78.47058824,0.01257875,0
6,390,65,0.0399066,0
24,2106,87.75,0.010436391,0
32,2967,92.71875,0.006908806,0
47,4297,91.42553191,0.004934978,0
119,11533,96.91596639,0.002005627,0
54,5200,96.2962963,0.004512906,0
98,9384,95.75510204,0.002375371,0
15,1055,70.33333333,0.014420571,0
43,4231,98.39534884,0.004789786,0
53,5057,95.41509434,0.004622231,0
46,4393,95.5,0.004472867,0
52,4898,94.19230769,0.004465922,0
29,2561,88.31034483,0.008054929,0
28,2674,95.5,0.008853148,0
38,3737,98.34210526,0.005772865,0
29,2532,87.31034483,0.007216179,0
6,390,65,0.0402004,0
28,2664,95.14285714,0.008905296,0
11,739,67.18181818,0.020034,0
7,521,74.42857143,0.030329833,0
19,1684,88.63157895,0.011660111,0
22,1925,87.5,0.011457952,0
57,5267,92.40350877,0.003615089,0
33,3268,99.03030303,0.006723625,0
92,8986,97.67391304,0.002308297,0
91,8981,98.69230769,0.002734989,0
85,8330,98,0.002911643,0
121,11725,96.90082645,0.0016616,0
40,3670,91.75,0.005229923,0
7,455,65,0.040038,0
15,1369,91.26666667,0.014314643,0
45,4315,95.88888889,0.004882614,0
61,5818,95.37704918,0.003935883,0
13,1201,92.38461538,0.020018167,0
6,390,65,0.039923,0
21,1661,79.0952381,0.01054195,0
7,472,67.42857143,0.033359667,0
19,1924,101.2631579,0.013303167,0
12,823,68.58333333,0.018189545,0
61,5932,97.24590164,0.003725867,0
50,4633,92.66,0.004293122,0
13,962,74,0.020004583,0
6,390,65,0.0400924,0
18,1617,89.83333333,0.011890059,0
35,3258,93.08571429,0.005879882,0
13,975,75,0.020037417,0
6,390,65,0.04015,0
95,9351,98.43157895,0.002416798,0
34,3021,88.85294118,0.006072545,0
30,3020,100.6666667,0.008293207,0
57,5494,96.38596491,0.003711643,0
13,1003,77.15384615,0.016782083,0
10,912,91.2,0.026039222,0
17,1331,78.29411765,0.014939563,0
6,390,65,0.040146,0
22,1927,87.59090909,0.009586571,0
6,390,65,0.0401498,0
7,455,65,0.040070667,0
11,993,90.27272727,0.0229857,0
19,1512,79.57894737,0.011180833,0
16,1640,102.5,0.0136528,0
19,1464,77.05263158,0.013355611,0
28,2611,93.25,0.007392333,0
9,649,72.11111111,0.025105,0
100,9525,95.25,0.002401404,0
116,11322,97.60344828,0.002116487,0
132,12881,97.58333333,0.001531298,0
153,15113,98.77777778,0.001497151,0
24,2066,86.08333333,0.008700522,0
27,2641,97.81481481,0.009254346,0
25,2137,85.48,0.008343167,0
62,5709,92.08064516,0.003308689,0
16,1486,92.875,0.015232533,0
7,455,65,0.039844667,0
13,1143,87.92307692,0.016705167,0
24,2113,88.04166667,0.009558435,0
12,892,74.33333333,0.018173636,0
18,1638,91,0.014135765,0
12,1151,95.91666667,0.020886182,0
15,1158,77.2,0.014653357,0
11,1020,92.72727273,0.0200195,0
16,1239,77.4375,0.015967467,0
36,3555,98.75,0.005742371,0
72,6774,94.08333333,0.003196169,0
45,4338,96.4,0.005370523,0
108,10860,100.5555556,0.002241888,0
164,15998,97.54878049,0.001273546,0
99,9516,96.12121212,0.002315898,0
50,4948,98.96,0.004088469,0
44,4001,90.93181818,0.005597163,0
47,4459,94.87234043,0.004336261,0
26,2305,88.65384615,0.00805304,0
39,3761,96.43589744,0.006042237,0
64,6132,95.8125,0.00380154,0
45,4309,95.75555556,0.00494375,0
44,4294,97.59090909,0.004479419,0
36,3057,84.91666667,0.0060208,0
38,3684,96.94736842,0.006524919,0
50,4737,94.74,0.004081469,0
14,1279,91.35714286,0.015545769,0
6,390,65,0.0400956,0
7,455,65,0.040059667,0
14,1267,90.5,0.017078,0
25,2207,88.28,0.009376042,0
34,3006,88.41176471,0.006047,0
51,5013,98.29411765,0.0048179,0
37,3428,92.64864865,0.006280444,0
110,10448,94.98181818,0.00207822,0
94,9302,98.95744681,0.002143258,0
21,1853,88.23809524,0.01200565,0
14,1051,75.07142857,0.015374615,0
71,7064,99.49295775,0.002806929,0
17,1228,72.23529412,0.014008,0
9,607,67.44444444,0.03008075,0
11,1016,92.36363636,0.0199277,0
16,1528,95.5,0.012135733,0
16,1156,72.25,0.014071533,0
9,592,65.77777778,0.030014375,0
6,390,65,0.040143,0
25,2230,89.2,0.009159375,0
63,6224,98.79365079,0.003411823,0
11,746,67.81818182,0.0240099,0
15,1419,94.6,0.014971143,0
14,995,71.07142857,0.016176538,0
27,2239,82.92592593,0.009092885,0
101,9869,97.71287129,0.0024003,0
110,10674,97.03636364,0.001830706,0
101,9633,95.37623762,0.00214195,0
22,1921,87.31818182,0.009523619,0
20,1713,85.65,0.012627632,0
9,661,73.44444444,0.024945875,0
9,649,72.11111111,0.025064875,0
25,2204,88.16,0.009669,0
11,821,74.63636364,0.0240622,0
16,1427,89.1875,0.0133576,0
52,5098,98.03846154,0.004254804,0
16,1274,79.625,0.013296267,0
19,1659,87.31578947,0.013761944,0
7,476,68,0.033347833,0
12,936,78,0.018303364,0
6,390,65,0.0401898,0
7,455,65,0.040067167,0
8,770,96.25,0.028600143,0
27,2343,86.77777778,0.008760462,0
73,7159,98.06849315,0.003336222,0
51,4973,97.50980392,0.00490866,0
86,7832,91.06976744,0.002698612,0
111,10925,98.42342342,0.001871309,0
50,4618,92.36,0.004310653,0
39,3599,92.28205128,0.006315447,0
8,522,65.25,0.028558286,0
9,649,72.11111111,0.025104125,0
10,938,93.8,0.023845778,0
16,1153,72.0625,0.016019333,0
6,390,65,0.04008,0
9,649,72.11111111,0.02527025,0
6,390,65,0.040098,0
8,623,77.875,0.034250286,0
17,1530,90,0.01254,0
9,649,72.11111111,0.02510075,0
9,629,69.88888889,0.024975375,0
7,455,65,0.039911333,0
6,390,65,0.040128,0
12,1158,96.5,0.020449,0
41,3522,85.90243902,0.005308375,0
102,9674,94.84313725,0.002376228,0
66,6493,98.37878788,0.003248308,0
61,5879,96.37704918,0.00338205,0
42,4044,96.28571429,0.005163488,0
10,727,72.7,0.026679222,0
10,725,72.5,0.022208444,0
9,649,72.11111111,0.02526275,0
6,390,65,0.0399366,0
7,455,65,0.040076,0
6,390,65,0.0401412,0
9,649,72.11111111,0.02511975,0
6,390,65,0.0401536,0
7,455,65,0.040147,0
7,476,68,0.033308167,0
9,649,72.11111111,0.025208875,0
6,390,65,0.0399702,0
7,455,65,0.040074833,0
6,390,65,0.0399096,0
9,649,72.11111111,0.025149,0
6,390,65,0.0401608,0
46,4397,95.58695652,0.005345822,0
53,5190,97.9245283,0.003837327,0
56,5256,93.85714286,0.004445764,0
16,1485,92.8125,0.014081933,0
7,455,65,0.040014,0
6,390,65,0.039914,0
11,781,71,0.0201877,0
6,390,65,0.040166,0
7,455,65,0.040169833,0
8,522,65.25,0.028530286,0
9,649,72.11111111,0.025375875,0
6,390,65,0.0399714,0
7,455,65,0.040002667,0
6,390,65,0.0399328,0
9,649,72.11111111,0.025052625,0
6,390,65,0.0399608,0
7,455,65,0.040028167,0
6,390,65,0.0399506,0
9,649,72.11111111,0.02523725,0
7,455,65,0.04057,0
20,1749,87.45,0.011686579,0
16,1379,86.1875,0.013251533,0
24,2122,88.41666667,0.009279391,0
13,981,75.46153846,0.015404917,0
10,917,91.7,0.025229333,0
6,390,65,0.0389574,0
8,586,73.25,0.028073571,0
15,1043,69.53333333,0.014444143,0
7,486,69.42857143,0.0364045,0
6,390,65,0.0400074,0
10,714,71.4,0.026641889,0
7,432,61.71428571,0.0335055,0
6,390,65,0.0399428,0
16,1417,88.5625,0.014184533,0
11,808,73.45454545,0.0239708,0
7,432,61.71428571,0.0334345,0
6,390,65,0.0401188,0
6,390,65,0.0399648,0
15,1169,77.93333333,0.017141357,0
7,476,68,0.034092833,0
40,3651,91.275,0.00567859,0
6,390,65,0.0400248,0
27,2551,94.48148148,0.009223346,0
6,390,65,0.0398888,0
7,527,75.28571429,0.031576,0
12,1213,101.0833333,0.002541455,0
2,196,98,7.90E-05,0
2,132,66,2.60E-05,0
1,42,42,0,0
1,69,69,0,0
4,328,82,0.051591667,0
2,210,105,0.141129,0
17,1676,98.58823529,0.002726938,0
2,153,76.5,1.60E-05,0
6,624,104,0.0074734,0
2,196,98,8.20E-05,0
11,1179,107.1818182,0.0208529,0
41,4039,98.51219512,0.003868375,0
6,476,79.33333333,0.0080006,0
4,447,111.75,1.77E-05,0
1,42,42,0,0
2,196,98,8.00E-05,0
1,42,42,0,0
2,137,68.5,0.011332,0
11,1179,107.1818182,0.0202618,0
33,3198,96.90909091,0.005958875,0
5,407,81.4,0.01059275,0
12,1405,117.0833333,0.001755455,0
6,765,127.5,0.0056044,0
27,2247,83.22222222,0.001222615,0
44,4632,105.2727273,0.003372628,0
108,8237,76.26851852,0.00199028,0
102,9049,88.71568627,0.002426564,0
116,11309,97.49137931,0.00201913,0
76,7330,96.44736842,0.002831853,0
56,5300,94.64285714,0.003923709,0
131,12749,97.32061069,0.0018797,0
85,8316,97.83529412,0.002381679,0
16,1159,72.4375,0.0133632,0
35,3451,98.6,0.005899529,0
14,988,70.57142857,0.018459538,0
16,1140,71.25,0.013360733,0
11,702,63.81818182,0.0214256,0
8,510,63.75,0.028447,0
85,7995,94.05882353,0.002869726,0
12,1010,84.16666667,0.018239545,0
10,664,66.4,0.024146778,0
8,510,63.75,0.028629,0
13,894,68.76923077,0.020056917,0
9,592,65.77777778,0.0250435,0
41,3701,90.26829268,0.00544745,0
18,1551,86.16666667,0.011738353,0
26,2194,84.38461538,0.00965936,0
64,5999,93.734375,0.003802571,0
95,9140,96.21052632,0.00239016,0
21,1809,86.14285714,0.0113691,0
46,4054,88.13043478,0.005308489,0
31,2826,91.16129032,0.0066758,0
45,4268,94.84444444,0.005030318,0
10,678,67.8,0.022201111,0
20,1519,75.95,0.012724684,0
10,668,66.8,0.022215667,0
9,570,63.33333333,0.026786625,0
8,510,63.75,0.028547143,0
13,894,68.76923077,0.020050417,0
8,510,63.75,0.028551571,0
9,570,63.33333333,0.02691675,0
8,510,63.75,0.028536429,0
13,894,68.76923077,0.020072167,0
8,510,63.75,0.028582857,0
9,570,63.33333333,0.026848625,0
8,510,63.75,0.028568,0
13,894,68.76923077,0.020068333,0
8,510,63.75,0.028626,0
20,1940,97,0.011254526,0
51,4491,88.05882353,0.0045736,0
71,6727,94.74647887,0.003419871,0
25,2181,87.24,0.009701458,0
31,2909,93.83870968,0.0066898,0
22,1927,87.59090909,0.009509524,0
10,714,71.4,0.026689444,0
6,390,65,0.0401336,0
39,3625,92.94871795,0.005535105,0
10,680,68,0.022249111,0
10,714,71.4,0.026679,0
6,390,65,0.0399078,0
8,522,65.25,0.028549571,0
7,558,79.71428571,0.033393667,0
13,998,76.76923077,0.019911667,0
6,390,65,0.0399492,0
6,390,65,0.0399404,0
6,390,65,0.0399624,0
7,521,74.42857143,0.0333205,0
11,980,89.09090909,0.023306,0
6,390,65,0.0399896,0
6,390,65,0.0399888,0
10,714,71.4,0.026574333,0
27,2324,86.07407407,0.007680577,0
6,390,65,0.040126,0
6,390,65,0.0399958,0
10,714,71.4,0.026620111,0
6,390,65,0.0399284,0
6,390,65,0.039948,0
6,390,65,0.0399754,0
10,714,71.4,0.026654333,0
6,390,65,0.0401296,0
8,474,59.25,0.028558143,0
6,390,65,0.0399872,0
10,714,71.4,0.026702556,0
6,390,65,0.0399468,0
6,390,65,0.0399178,0
6,390,65,0.0399566,0
10,714,71.4,0.025572222,0
6,390,65,0.038962,0
7,455,65,0.0378485,0
18,1576,87.55555556,0.011407353,0
7,521,74.42857143,0.029862,0
8,518,64.75,0.032487571,0
6,390,65,0.0389476,0
7,455,65,0.037839833,0
37,3342,90.32432432,0.005236444,0
8,529,66.125,0.032483714,0
7,455,65,0.0378695,0
6,367,61.16666667,0.0417228,0
12,846,70.5,0.021822364,0
15,1393,92.86666667,0.014292929,0
8,562,70.25,0.028500857,0
10,642,64.2,0.022137889,0
10,714,71.4,0.026690111,0
6,390,65,0.0399958,0
7,466,66.57142857,0.033307167,0
30,2748,91.6,0.00692069,0
33,2890,87.57575758,0.007495844,0
22,1914,87,0.009479286,0
6,390,65,0.0399626,0
19,1942,102.2105263,0.005558167,0
6,476,79.33333333,0.0084914,0
28,2674,95.5,0.00469463,0
1,42,42,0,0
2,196,98,8.00E-05,0
1,78,78,0,0
1,42,42,0,0
2,196,98,7.90E-05,0
2,84,42,2.20E-05,0
1,42,42,0,0
2,196,98,6.50E-05,0
7,796,113.7142857,0.004220833,0
1,116,116,0,0
44,4495,102.1590909,0.00427986,0
18,1950,108.3333333,0.006475,0
66,6457,97.83333333,0.003122985,0
117,10002,85.48717949,0.001936517,0
22,2195,99.77272727,0.009533524,0
106,9981,94.16037736,0.002284514,0
65,6250,96.15384615,0.003129937,0
41,3703,90.31707317,0.005010575,0
40,3974,99.35,0.005154974,0
55,5081,92.38181818,0.004428593,0
17,1541,90.64705882,0.014356313,0
13,1178,90.61538462,0.01666875,0
11,828,75.27272727,0.0199791,0
32,2784,87,0.007750645,0
11,1149,104.4545455,0.0233406,0
7,558,79.71428571,0.033359,0
29,2763,95.27586207,0.007151036,0
56,5392,96.28571429,0.003575327,0
112,109229,975.2589286,0.002211369,1
274,320951,1171.354015,0.000863652,1
282,361892,1283.304965,0.000779185,1
138,190430,1379.927536,0.00151262,1
177,243613,1376.344633,0.001408,1
165,226105,1370.333333,0.001489256,1
237,337016,1422.008439,0.001036136,1
246,252354,1025.829268,0.000867682,1
283,361267,1276.561837,0.000853074,1
295,372642,1263.19322,0.000762221,1
303,385348,1271.775578,0.000799901,1
215,277996,1293.004651,0.001038103,1
151,210919,1396.81457,0.00161124,1
136,170307,1252.257353,0.001475222,1
162,194934,1203.296296,0.001439652,1
18,18558,1031,0.013939941,1
199,240911,1210.60804,0.001234404,1
218,279135,1280.43578,0.001030668,1
273,358292,1312.424908,0.000916121,1
365,462336,1266.673973,0.000658253,1
246,312341,1269.678862,0.000983163,1
342,436951,1277.634503,0.000724883,1
243,328128,1350.320988,0.000986876,1
204,279642,1370.794118,0.001147897,1
189,239539,1267.402116,0.001277335,1
130,175232,1347.938462,0.001782504,1
230,307418,1336.6,0.000989035,1
179,194509,1086.642458,0.001346073,1
135,186768,1383.466667,0.001788709,1
91,121397,1334.032967,0.002215611,1
127,176444,1389.322835,0.001756278,1
198,282578,1427.161616,0.00104298,1
138,190969,1383.833333,0.001800971,1
201,226890,1128.80597,0.00107823,1
114,142302,1248.263158,0.001811204,1
17,11644,684.9411765,0.012601375,1
87,75424,866.9425287,0.002795791,1
125,167913,1343.304,0.001943137,1
129,170998,1325.565891,0.001945117,1
367,469971,1280.574932,0.000677265,1
174,203163,1167.603448,0.001285058,1
155,170968,1103.019355,0.001358896,1
195,260616,1336.492308,0.001039603,1
154,204093,1325.279221,0.001566359,1
147,205364,1397.034014,0.001622507,1
158,217055,1373.765823,0.001482076,1
211,302940,1435.734597,0.001092686,1
139,192800,1387.05036,0.001453746,1
209,296763,1419.91866,0.001169024,1
202,280951,1390.846535,0.001098667,1
113,157288,1391.929204,0.002047045,1
169,237540,1405.56213,0.001410036,1
138,192329,1393.688406,0.001767737,1
129,176209,1365.96124,0.001906367,1
195,277356,1422.338462,0.001227412,1
154,214490,1392.792208,0.00147832,1
139,191754,1379.52518,0.001794457,1
274,372442,1359.277372,0.000897007,1
188,262794,1397.840426,0.00119285,1
288,327418,1136.868056,0.000786861,1
168,150892,898.1666667,0.001211012,1
345,141201,409.2782609,0.000671892,1
212,95133,448.740566,0.001175327,1
41,49792,1214.439024,0.00520465,1
205,263624,1285.970732,0.001220691,1
55,62042,1128.036364,0.003844741,1
117,149716,1279.623932,0.001891871,1
171,225684,1319.789474,0.001389006,1
76,95711,1259.355263,0.00321084,1
200,271691,1358.455,0.001032588,1
26,24274,933.6153846,0.0079942,1
131,177803,1357.274809,0.001844262,1
105,141154,1344.32381,0.00230525,1
184,257434,1399.097826,0.001308432,1
73,95086,1302.547945,0.003297542,1
189,264255,1398.174603,0.001275112,1
205,287114,1400.556098,0.001186784,1
156,213108,1366.076923,0.001403458,1
255,347029,1360.898039,0.000953106,1
196,155389,792.8010204,0.001134697,1
163,176070,1080.184049,0.001480037,1
176,190689,1083.460227,0.001407251,1
152,209592,1378.894737,0.001420596,1
18,14201,788.9444444,0.01407,1
207,210818,1018.444444,0.0010905,1
177,244613,1381.99435,0.001297705,1
67,85662,1278.537313,0.003237045,1
185,258288,1396.151351,0.001218337,1
251,354629,1412.864542,0.000996652,1
20,14824,741.2,0.012050421,1
90,120918,1343.533333,0.002249034,1
83,107846,1299.349398,0.002725976,1
209,291721,1395.794258,0.001198091,1
106,135248,1275.924528,0.002186286,1
133,178530,1342.330827,0.001557045,1
58,75190,1296.37931,0.003502842,1
40,38746,968.65,0.006140487,1
93,120174,1292.193548,0.00265712,1
58,72810,1255.344828,0.00349386,1
80,104758,1309.475,0.002859405,1
107,137135,1281.635514,0.002261453,1
198,268625,1356.691919,0.001162787,1
114,137535,1206.447368,0.001942655,1
34,38514,1132.764706,0.006055333,1
74,94471,1276.635135,0.003360932,1
59,71061,1204.423729,0.003757759,1
70,91658,1309.4,0.003126043,1
137,174048,1270.423358,0.001762706,1
250,293165,1172.66,0.000965631,1
56,66948,1195.5,0.004381309,1
73,94752,1297.972603,0.002937931,1
120,160962,1341.35,0.002032059,1
117,158302,1353.008547,0.002011802,1
